long,lat,alt,model,reg_city,reg_state,mph,Label
-117.864,34.6978,24500,BD-700-1A10,NORTH SALT LAKE,UTAH,490,moderate
-117.728,34.6718,13000,,,,322,safe
-117.627,34.7096,27075,GV-SP (G550),WILMINGTON,DELAWARE,495,moderate
-117.878,34.6645,8300,,,,338,safe
-118.405,34.8677,26225,ERJ 170-200 LR,SAINT GEORGE,UTAH,460,moderate
-118.88,34.8971,38400,A320-251N,SALT LAKE CITY,UTAH,523,risk
-118.33,34.4541,16100,GULFSTREAM 200,FORT LAUDERDALE,FLORIDA,460,moderate
-118.692,34.451,36325,737-7H4,DALLAS,TEXAS,460,risk
-118.165,34.7006,22900,737-990ER,SEATTLE,WASHINGTON,456,moderate
-118.532,34.6389,24975,737-900ER,SEATTLE,WASHINGTON,500,moderate
-118.781,34.5783,40500,737-7H4,DALLAS,TEXAS,460,highest risk
-117.746,34.5671,37575,BD-100-1A10,OKLAHOMA CITY,OKLAHOMA,541,risk
-117.503,34.692,45450,EMB-545,CLEVELAND,OHIO,511,highest risk
-118.414,34.7983,38425,BD-100-1A10,CLEVELAND,OHIO,523,risk
-117.946,34.5667,38575,737-7H4,DALLAS,TEXAS,525,risk
-117.98,34.6239,21675,EMB-505,OKLAHOMA CITY,OKLAHOMA,497,moderate
-118.245,34.5219,32225,700,COLUMBUS,OHIO,564,risk
-117.672,34.596,20125,525A,SACRAMENTO,CALIFORNIA,460,moderate
-117.675,34.3605,23575,A321-231,SALT LAKE CITY,UTAH,456,moderate
-118.461,34.4559,34325,737-9,SEATAC,WASHINGTON,516,risk
-118.06,34.632,11600,750,NAPLES,FLORIDA,460,moderate
-118.573,34.3035,31300,ERJ 170-200 LR,ST GEORGE,UTAH,460,risk
-118.266,34.7712,24150,737-990,SEATTLE,WASHINGTON,465,moderate
-117.813,34.5637,38650,GVI (G650ER),SAN JOSE,CALIFORNIA,603,highest risk
-117.843,34.566,35525,737-9,SALT LAKE CITY,UTAH,529,risk
-117.832,34.5542,36525,A319-112,SALT LAKE CITY,UTAH,523,risk
-118.349,34.5674,7975,A320-232,LONG ISLAND CITY,NEW YORK,322,safe
-118.189,34.6907,30375,A319-112,WILMINGTON,DELAWARE,543,risk
-118.332,34.7607,34750,CL-600-2D24,PHOENIX,ARIZONA,525,risk
-118.65,35.0914,34775,A320-214,FORT WORTH,TEXAS,527,risk
-117.635,34.4892,26350,CL-600-2D24,PHOENIX,ARIZONA,502,risk
-118.186,34.5336,20275,EMB-505,CLEVELAND,OHIO,352,moderate
-118.059,34.6326,9850,EMB-145LR,DALLAS,TEXAS,460,moderate
-118.294,34.4426,38425,737-8Z9,SALT LAKE CITY,UTAH,523,risk
-118.31,34.8295,39900,45,MANSFIELD,OHIO,525,risk
-118.355,34.5665,7925,737-7H4,DALLAS,TEXAS,322,safe
-118.856,34.365,31975,A319-112,SALT LAKE CITY,UTAH,460,risk
-117.958,34.6437,12950,EMB-135LR,SALT LAKE CITY,UTAH,460,moderate
-117.781,34.6198,24025,,LANCASTER,PENNSYLVANIA,460,moderate
-117.508,34.4477,32700,BD-700-1A11,NORTH SALT LAKE,UTAH,582,risk
-118.213,34.5917,8025,FALCON 2000,PARK RIDGE,ILLINOIS,315,safe
-117.672,34.4489,37550,A319-132,SALT LAKE CITY,UTAH,520,risk
-118.524,34.3361,25100,737-900ER,SEATTLE,WASHINGTON,470,moderate
-118.307,34.4886,13425,G-V,LOS ANGELES,CALIFORNIA,421,moderate
-118.679,34.7661,31250,737-79P,WILMINGTON,DELAWARE,511,risk
-117.783,34.6622,38475,680A,FRESNO,CALIFORNIA,511,risk
-117.743,34.7046,20550,EMB-135LR,DALLAS,TEXAS,460,moderate
-118.602,34.463,35300,737-890,SEATAC,WASHINGTON,527,risk
-118.413,34.8725,26225,737-79L,WILMINGTON,DELAWARE,520,risk
-118.748,34.9221,36350,737-832,ATLANTA,GEORGIA,529,risk
-117.456,34.602,29550,EMB-505,CLEVELAND,OHIO,412,moderate
-118.319,34.4736,16275,737-7H4,DALLAS,TEXAS,460,moderate
-118.373,34.4437,22550,ERJ 170-200 LR,ST GEORGE,UTAH,430,moderate
-117.725,34.6028,27250,737-800,SALT LAKE CITY,UTAH,534,risk
-118.111,34.6208,11975,560,KIMBERLY,IDAHO,460,moderate
-118.507,34.5311,26100,B300,FOLSOM,CALIFORNIA,315,moderate
-118.466,34.5583,21950,,,,419,moderate
-117.626,34.3888,21725,A321-253NX,FORT WORTH,TEXAS,502,risk
-118.165,34.7005,20675,GULFSTREAM G150,LEBANON,OHIO,472,moderate
-118.542,34.6481,31250,A320-232,CHICAGO,ILLINOIS,504,risk
-117.876,34.6514,24075,A319-132,FORT WORTH,TEXAS,465,moderate
-118.626,34.7828,26075,757-24APF,LOUISVILLE,KENTUCKY,527,risk
-117.741,34.3546,33350,CL-600-2B19,ST GEORGE,UTAH,504,risk
-118.754,34.9334,36350,737-9,SALT LAKE CITY,UTAH,509,risk
-118.147,34.5277,17750,EMB-135LR,SALT LAKE CITY,UTAH,460,moderate
-118.68,34.5883,41250,GIV-X (G450),NEWPORT BEACH,CALIFORNIA,529,highest risk
-117.644,34.5941,17075,FALCON 7X,SEATTLE,WASHINGTON,405,moderate
-118.046,34.5372,19875,737-7H4,DALLAS,TEXAS,465,moderate
-117.401,34.5247,23925,A321-231,LONG ISLAND CITY,NEW YORK,474,moderate
-117.84,34.5867,32325,A319-112,WILMINGTON,DELAWARE,536,risk
-118.162,34.5999,9200,,,,315,safe
-118.151,34.6729,34375,ERJ 170-200 LR,ST GEORGE,UTAH,511,risk
-118.283,34.7838,34300,737-990ER,SEATTLE,WASHINGTON,527,risk
-118.192,34.4928,38450,A350-941,SALT LAKE CITY,UTAH,564,risk
-118.582,34.8766,36350,737-8,DALLAS,TEXAS,527,risk
-118.536,34.9578,31175,A320-214,FORT WORTH,TEXAS,523,risk
-117.543,34.4395,21475,A320-232,LONG ISLAND CITY,NEW YORK,460,moderate
-118.103,34.6649,21525,G-V,CAMDEN,DELAWARE,474,moderate
-117.755,34.7048,25900,737-823,WILMINGTON,DELAWARE,453,moderate
-117.984,34.6145,40475,560XL,OKLAHOMA CITY,OKLAHOMA,460,highest risk
-118.286,34.5146,34275,A319-131,CHICAGO,ILLINOIS,525,risk
-118.007,34.6376,12325,A319-132,SALT LAKE CITY,UTAH,391,safe
-118.645,34.7621,33200,737-990ER,SEATAC,WASHINGTON,529,risk
-118.624,34.798,38350,737-7H4,DALLAS,TEXAS,520,risk
-118.593,34.7656,29200,A300 F4-622R,LOUISVILLE,KENTUCKY,550,risk
-118.229,34.7459,33200,737-990,SEATTLE,WASHINGTON,520,risk
-117.58,34.4921,37550,CL-600-2D24,PHOENIX,ARIZONA,532,risk
-118.006,34.627,23100,PC-12/47E,SALEM,OREGON,311,moderate
-118.443,34.7666,38425,525A,SACRAMENTO,CALIFORNIA,460,risk
-118.663,34.4442,36275,737-79P,WILMINGTON,DELAWARE,460,risk
-118.398,34.802,34925,ERJ 170-200 LR,FORT WORTH,TEXAS,460,risk
-118.442,34.8111,26050,737-900ER,CHICAGO,ILLINOIS,550,risk
-118.387,34.8862,45175,680,LAS VEGAS,NEVADA,470,highest risk
-118.369,34.6558,37275,737-832,ATLANTA,GEORGIA,532,risk
-118.378,34.3823,28450,737-824,SALT LAKE CITY,UTAH,490,moderate
-118.355,34.4604,25025,737-7H4,DALLAS,TEXAS,470,moderate
-118.511,34.5832,40325,737-8H4,DALLAS,TEXAS,518,highest risk
-117.983,34.4142,45325,BD-100-1A10,CLEVELAND,OHIO,506,highest risk
-117.895,34.5819,33425,A319-112,WILMINGTON,DELAWARE,495,risk
-118.245,34.5912,9125,737-823,FORT WORTH,TEXAS,327,safe
-118.674,34.9174,38325,A320-233,SALT LAKE CITY,UTAH,529,risk
-118.324,34.5735,6875,TBM 700,CAMPBELL,CALIFORNIA,460,moderate
-117.911,34.3207,15475,737-900ER,ATLANTA,GEORGIA,417,moderate
-118.533,34.9314,26200,737-8H4,DALLAS,TEXAS,490,moderate
-117.714,34.552,37025,FALCON 2000,PORTLAND,OREGON,460,risk
-117.905,34.6488,13525,HA-420,PHOENIX,ARIZONA,460,moderate
-117.876,34.6599,11625,EMB-135LR,DALLAS,TEXAS,460,moderate
-118.199,34.7245,26100,A319-132,FORT WORTH,TEXAS,460,moderate
-117.931,34.5966,23750,737-7L9,WILMINGTON,DELAWARE,458,moderate
-117.411,34.5188,26425,737-932ER,ATLANTA,GEORGIA,460,moderate
-117.848,34.3871,35425,737-9,WILMINGTON,DELAWARE,529,risk
-117.778,34.5329,32350,525A,LOS ANGELES,CALIFORNIA,460,risk
-118.141,34.6797,6900,B300,EL SEGUNDO,CALIFORNIA,460,moderate
-118.423,34.4309,19950,PC-12/47E,FRESNO,CALIFORNIA,320,safe
-118.364,34.8381,26550,,,,465,moderate
-118.296,34.5797,8825,560XL,COLUMBUS,OHIO,460,moderate
-117.786,34.504,18600,737-990ER,SEATAC,WASHINGTON,437,moderate
-118.357,34.8094,21925,PC-12/47E,SCOTTSDALE,ARIZONA,304,moderate
-118.489,34.4635,33275,737-8,SALT LAKE CITY,UTAH,460,risk
-118.748,34.9241,36275,525C,SALEM,OREGON,511,risk
-118.091,34.233,39550,ASTRA SPX,SALT LAKE CITY,UTAH,529,risk
-118.094,34.3813,18950,B300,EL SEGUNDO,CALIFORNIA,315,safe
-117.809,34.2856,21850,A319-114,ATLANTA,GEORGIA,444,moderate
-118.671,34.7747,35200,A320-251N,SALT LAKE CITY,UTAH,525,risk
-117.929,34.6467,13250,CL-600-2B16,OKLAHOMA CITY,OKLAHOMA,442,moderate
-117.709,34.4491,19375,CL-600-2C10,ST GEORGE,UTAH,428,moderate
-118.074,34.6729,17975,BAE 125-1000A,CHICAGO,ILLINOIS,460,moderate
-118.186,34.6103,17650,EMB-145LR,DALLAS,TEXAS,361,safe
-118.577,34.8245,35225,737-8Z9,SALT LAKE CITY,UTAH,529,risk
-118.076,34.629,7950,EMB-500,MOORPARK,CALIFORNIA,460,moderate
-118.545,34.5934,40375,737-7H4,DALLAS,TEXAS,513,highest risk
-117.774,34.4495,20200,CL-600-2B16,KIRKLAND,WASHINGTON,460,moderate
-118.545,34.4733,30125,737-8H4,DALLAS,TEXAS,536,risk
-118.269,34.4959,24300,CL-600-2B19,ST GEORGE,UTAH,465,moderate
-117.938,34.6344,12725,G-IV,WEST HOLLYWOOD,CALIFORNIA,371,safe
-118.097,34.6558,40400,737-7H4,DALLAS,TEXAS,520,highest risk
-118.162,34.5732,12125,G-IV,NORTH SALT LAKE,UTAH,460,moderate
-117.859,34.6541,26025,,,,405,moderate
-117.557,34.6863,33275,A321-231,FORT WORTH,TEXAS,527,risk
-118.41,34.7967,34300,CL-600-2C10,ST GEORGE,UTAH,523,risk
-117.954,34.6554,24050,C90GTI,HOT SPRINGS,ARKANSAS,460,moderate
-118.403,34.36,40450,737-79P,WILMINGTON,DELAWARE,460,highest risk
-117.614,34.5915,28275,ERJ 170-200 LR,ST GEORGE,UTAH,460,moderate
-118.409,34.8062,27150,PC-12/47E,SCOTTSDALE,ARIZONA,460,moderate
-118.461,34.4559,40425,737-900ER,SEATAC,WASHINGTON,520,highest risk
-117.582,34.3397,24775,A321-231,SALT LAKE CITY,UTAH,460,moderate
-118.072,34.5791,33375,737-8,DALLAS,TEXAS,527,risk
-117.73,34.5552,39500,737-76N,SALT LAKE CITY,UTAH,509,risk
-118.249,34.6707,6975,B300,EL SEGUNDO,CALIFORNIA,246,safe
-118.01,34.7355,3875,,WASHINGTON,DIST. OF COL.,460,moderate
-118.488,34.8615,28125,ERJ 170-200 LR,ST GEORGE,UTAH,477,moderate
-118.156,34.6647,7925,TBM 700A,MOFFETT FIELD,CALIFORNIA,186,safe
-117.663,34.3422,25150,A321-253NX,FORT WORTH,TEXAS,451,moderate
-118.702,34.5733,27150,GULFSTREAM G280,ATLANTA,GEORGIA,460,moderate
-118.247,34.7578,23975,737-8H4,WILMINGTON,DELAWARE,472,moderate
-118.126,34.4965,33325,737-924ER,CHICAGO,ILLINOIS,529,risk
-117.823,34.6366,39300,737-7CT,DALLAS,TEXAS,513,risk
-118.601,34.3645,31425,737-7H4,DALLAS,TEXAS,460,risk
-117.621,34.4322,37600,A320-214,SALT LAKE CITY,UTAH,525,risk
-118.247,34.7184,36300,525,WATSONVILLE,CALIFORNIA,460,risk
-118.262,34.587,8825,CL-600-2C10,ST GEORGE,UTAH,460,moderate
-118.247,34.633,7875,TBM 700A,MOFFETT FIELD,CALIFORNIA,460,moderate
-118.338,34.4279,14975,G-IV,FORT LAUDERDALE,FLORIDA,460,moderate
-118.453,34.4418,38325,737-832,ATLANTA,GEORGIA,523,risk
-118.37,34.4717,24250,737-990ER,SEATAC,WASHINGTON,460,moderate
-118.042,34.6799,19875,737-7H4,DALLAS,TEXAS,433,moderate
-117.878,34.6975,16875,HA-420,PHOENIX,ARIZONA,355,safe
-118.314,34.8239,19825,ERJ 170-200 LR,FORT WORTH,TEXAS,453,moderate
-118.215,34.5977,7950,EMB-505,CLEVELAND,OHIO,460,moderate
-118.125,34.6181,9875,EMB-135LR,DALLAS,TEXAS,460,moderate
-118.054,34.6315,30250,CL-600-2B19,ST GEORGE,UTAH,527,risk
-118.331,34.5703,8325,BD-100-1A10,ARMONK,NEW YORK,315,safe
-118.313,34.7504,36325,EMB-145XR,COLUMBUS,OHIO,506,risk
-118.563,34.8788,28025,CL-600-2C10,ST GEORGE,UTAH,529,risk
-118.072,34.5703,18900,EMB-545,CLEVELAND,OHIO,382,safe
-118.444,34.5501,27200,737-7H4,DALLAS,TEXAS,518,risk
-117.626,34.4745,39350,737-7H4,DALLAS,TEXAS,513,risk
-117.561,34.7131,25025,GV-SP (G550),LOS ANGELES,CALIFORNIA,474,moderate
-118.718,34.8245,28050,737-76N,DALLAS,TEXAS,520,risk
-118.433,34.8863,36325,BAE 125 SERIES 800A,DOVER,DELAWARE,460,risk
-118.533,34.3265,28150,737-990ER,SEATTLE,WASHINGTON,495,moderate
-117.97,34.5293,28250,525,SANTA MARIA,CALIFORNIA,460,moderate
-118.054,34.5662,7925,BD-700-1A10,FORT LAUDERDALE,FLORIDA,322,safe
-117.681,34.4107,19600,A320-251N,SALT LAKE CITY,UTAH,366,safe
-118.703,34.6544,38875,525A,APTOS,CALIFORNIA,470,risk
-118.083,34.5505,7950,B300,EL SEGUNDO,CALIFORNIA,203,safe
-118.15,34.6445,17600,EMB-135LR,SALT LAKE CITY,UTAH,460,moderate
-118.226,34.5845,9025,GVI (G650),PASADENA,CALIFORNIA,318,safe
-118.508,34.6071,30175,222,GONZALES,CALIFORNIA,460,risk
-118.703,34.573,25625,737-7Q8,WILMINGTON,DELAWARE,511,risk
-117.986,34.6902,18475,CL-600-2C10,ST GEORGE,UTAH,387,safe
-118.099,34.6518,7975,EMB-120ER,CARTERSVILLE,GEORGIA,460,moderate
-117.909,34.4702,33400,737-8H4,DALLAS,TEXAS,490,risk
-118.141,34.7624,34225,737-7H4,DALLAS,TEXAS,525,risk
-117.814,34.3786,17300,ERJ 170-200 LL,SAINT GEORGE,UTAH,460,moderate
-118.062,34.4961,18050,750,FORT LAUDERDALE,FLORIDA,460,moderate
-118.115,34.621,10925,BD-700-1A10,NEW YORK,NEW YORK,341,safe
-118.587,34.5294,35100,737-8EH,WILMINGTON,DELAWARE,541,risk
-118.11,34.6309,3200,B300,EL SEGUNDO,CALIFORNIA,460,moderate
-118.577,34.8284,37250,A319-131,CHICAGO,ILLINOIS,460,risk
-117.712,34.3059,20975,BD-700-1A10,LAS VEGAS,NEVADA,460,moderate
-118.3,34.5613,35350,CL-600-2C10,ST GEORGE,UTAH,518,risk
-117.969,34.645,31950,ERJ 170-200 LR,FORT WORTH,TEXAS,500,risk
-117.614,34.6492,36375,737-9,SALT LAKE CITY,UTAH,520,risk
-118.666,34.8417,26025,560,MADERA,CALIFORNIA,460,moderate
-118.749,34.9255,40150,737-7BD,DALLAS,TEXAS,518,highest risk
-118.29,34.7879,25025,ERJ 170-200 LL,CHICAGO,ILLINOIS,479,moderate
-117.715,34.7439,35475,ERJ 170-200 LR,ST GEORGE,UTAH,516,risk
-117.884,34.6973,20900,GULFSTREAM G280,SALT LAKE CITY,UTAH,428,moderate
-118.248,34.5388,30725,737-7H4,DALLAS,TEXAS,518,risk
-118.614,34.6404,26325,BD-500-1A10,ATLANTA,GEORGIA,460,moderate
-118.009,34.6176,9500,A300 F4-622R,LOUISVILLE,KENTUCKY,327,safe
-118.151,34.6792,29625,737-900ER,SEATTLE,WASHINGTON,504,risk
-117.673,34.3612,24225,777-323ER,WILMINGTON,DELAWARE,460,moderate
-118.324,34.6884,37300,EMB-145XR,COLUMBUS,OHIO,518,risk
-117.934,34.6954,21925,EMB-135LR,DALLAS,TEXAS,460,moderate
-118.745,34.5273,40475,737-8,DALLAS,TEXAS,527,highest risk
-117.819,34.5196,15975,737-7Q8,WILMINGTON,DELAWARE,442,moderate
-118.191,34.386,33350,A321-271N,HONOLULU,HAWAII,525,risk
-118.014,34.5642,13325,525,RANCHO SANTA FE,CALIFORNIA,460,moderate
-118.352,34.5673,7900,737-900ER,SEATTLE,WASHINGTON,460,moderate
-118.18,34.7117,21525,737-7H4,DALLAS,TEXAS,477,moderate
-117.883,34.5067,36350,737-832,ATLANTA,GEORGIA,532,risk
-118.617,34.6398,39425,737-8H4,DALLAS,TEXAS,472,risk
-118.114,34.6611,18175,EMB-135LR,DALLAS,TEXAS,460,moderate
-117.598,34.6453,36500,A320-214,SALT LAKE CITY,UTAH,527,risk
-118.477,34.6742,39925,525C,N RICHLAND HILLS,TEXAS,488,risk
-118.096,34.6681,18500,BD-700-1A10,NORTH SALT LAKE,UTAH,458,moderate
-118.446,34.4675,19900,PC-12/45,MCKINLEYVILLE,CALIFORNIA,460,moderate
-118.349,34.5679,7900,750,GLENDALE,CALIFORNIA,460,moderate
-117.312,34.6452,24100,A300 F4-605R,MEMPHIS,TENNESSEE,460,moderate
-117.772,34.4976,15500,737-7H4,DALLAS,TEXAS,405,moderate
-118.238,34.5588,16875,EMB-135LR,DALLAS,TEXAS,460,moderate
-118.546,34.5101,39450,737-7Q8,WILMINGTON,DELAWARE,511,risk
-117.924,34.2288,21025,,,,421,moderate
-118.214,34.5912,10400,A320-271N,WILMINGTON,DELAWARE,366,safe
-118.567,34.6692,25775,737-7Q8,WILMINGTON,DELAWARE,500,moderate
-118.693,34.6463,36300,737-8EH,WILMINGTON,DELAWARE,532,risk
-118.34,34.3248,28600,A319-132,WILMINGTON,DELAWARE,497,moderate
-118.522,34.4768,27800,45,CLEVELAND,OHIO,543,risk
-118.165,34.6047,9850,G-IV,BEVERLY HILLS,CALIFORNIA,318,safe
-118.534,34.4942,41350,737-7H4,DALLAS,TEXAS,513,highest risk
-117.938,34.6454,12975,BD-100-1A10,ORLANDO,FLORIDA,355,safe
-118.125,34.6179,10725,GVI (G650ER),NEW YORK,NEW YORK,338,safe
-118.668,34.9347,35500,BD-500-1A10,SALT LAKE CITY,UTAH,502,risk
-118.351,34.5693,7925,680A,OKLAHOMA CITY,OKLAHOMA,460,moderate
-118.365,34.3702,31250,737-900ER,SEATAC,WASHINGTON,495,risk
-118.632,34.8532,31150,A320-232,CHICAGO,ILLINOIS,520,risk
-118.028,34.6261,11650,A319-132,SALT LAKE CITY,UTAH,430,moderate
-118.284,34.6061,31200,737-924ER,CHICAGO,ILLINOIS,536,risk
-118.105,34.6671,19650,747-8F,LOUISVILLE,KENTUCKY,532,risk
-118.319,34.5918,36350,A320-233,SALT LAKE CITY,UTAH,520,risk
-118.312,34.7168,38350,737-86J,SALT LAKE CITY,UTAH,520,risk
-118.121,34.671,22075,767-323,WILMINGTON,OHIO,465,moderate
-118.175,34.8226,15850,P180,MARINA,CALIFORNIA,460,moderate
-117.846,34.5858,30250,A320-232,CHICAGO,ILLINOIS,509,risk
-118.033,34.4296,36475,A320-233,WILMINGTON,DELAWARE,460,risk
-118.263,34.7639,24900,767-300F,MEMPHIS,TENNESSEE,509,risk
-117.979,34.5659,13800,737-7H4,DALLAS,TEXAS,401,moderate
-118.318,34.5721,8200,BD-100-1A10,OKLAHOMA CITY,OKLAHOMA,320,safe
-118.656,35.0516,40225,737-8H4,DALLAS,TEXAS,511,highest risk
-118.168,34.6037,7875,EMB-135LR,DALLAS,TEXAS,460,moderate
-118.384,34.4143,34300,A319-112,SALT LAKE CITY,UTAH,534,risk
-118.298,34.4156,38350,737-852,SALT LAKE CITY,UTAH,511,risk
-118.357,34.566,7925,A320-232,LONG ISLAND CITY,NEW YORK,460,moderate
-118.093,34.6274,38400,737-8H4,DALLAS,TEXAS,516,risk
-118.076,34.6122,23975,737-8,DALLAS,TEXAS,467,moderate
-117.909,34.3635,17325,A320-251N,SALT LAKE CITY,UTAH,414,moderate
-118.317,34.8067,28175,737-8H4,SALT LAKE CITY,UTAH,502,risk
-117.988,34.6404,9850,EMB-145LR,DALLAS,TEXAS,460,moderate
-118.416,34.5594,38225,737-9,SALT LAKE CITY,UTAH,523,risk
-118.282,34.5158,32175,737-7H4,DALLAS,TEXAS,534,risk
-118.51,34.9175,31100,757-24APF,LOUISVILLE,KENTUCKY,460,risk
-118.515,34.3622,30350,A320-214,SALT LAKE CITY,UTAH,504,risk
-118.296,34.7546,23650,ERJ 170-200 LR,ST GEORGE,UTAH,495,moderate
-118.662,34.8172,37125,737-832,ATLANTA,GEORGIA,529,risk
-117.813,34.2339,28300,A320-232,BOSTON,MASSACHUSETTS,460,moderate
-118.262,34.5874,9725,BD-700-1A10,NORTH SALT LAKE,UTAH,331,safe
-118.201,34.727,23875,MD-11F,LOUISVILLE,KENTUCKY,460,moderate
-117.792,34.5075,17050,A300 F4-622R,LOUISVILLE,KENTUCKY,451,moderate
-118.122,34.6,10075,737-700,FRESNO,CALIFORNIA,329,safe
-118.176,34.4484,39375,BD-700-1A11,WILMINGTON,DELAWARE,578,risk
-118.69,34.5428,40325,737-7BD,DALLAS,TEXAS,460,highest risk
-118.725,34.8599,40125,737-79P,WILMINGTON,DELAWARE,500,highest risk
-117.728,34.5591,28950,A319-112,WILMINGTON,DELAWARE,460,moderate
-118.078,34.6413,20600,737-7H4,DALLAS,TEXAS,440,moderate
-118.171,34.674,22600,ERJ 170-200 LR,ST GEORGE,UTAH,458,moderate
-118.279,34.5833,9100,737-7H4,DALLAS,TEXAS,322,safe
-117.505,34.2761,30650,737-79P,WILMINGTON,DELAWARE,460,risk
-117.641,34.68,20600,A320-232,LONG ISLAND CITY,NEW YORK,460,moderate
-118.329,34.5722,8200,ERJ 170-200 LR,ST GEORGE,UTAH,327,safe
-118.768,34.8966,35575,737-8,SALT LAKE CITY,UTAH,539,risk
-117.868,34.6527,13750,G-V,LOS ANGELES,CALIFORNIA,460,moderate
-118.243,34.4328,39450,A330-243,HONOLULU,HAWAII,543,risk
-117.705,34.5317,35275,737-7H4,DALLAS,TEXAS,513,risk
-118.433,34.3526,35250,737-9,SALT LAKE CITY,UTAH,527,risk
-117.776,34.5001,16725,ERJ 170-200 LL,CHICAGO,ILLINOIS,403,moderate
-118.532,34.7042,31125,767-323,WILMINGTON,OHIO,529,risk
-118.199,34.597,36350,A320-233,SALT LAKE CITY,UTAH,520,risk
-118.608,34.7171,35075,737-86J,SALT LAKE CITY,UTAH,516,risk
-118.119,34.3452,29100,A320-232,CHICAGO,ILLINOIS,495,moderate
-118.401,34.7978,34375,A320-233,SALT LAKE CITY,UTAH,513,risk
-117.953,34.4906,20200,757-24APF,LOUISVILLE,KENTUCKY,477,moderate
-118.227,34.8637,32350,MD-11F,LOUISVILLE,KENTUCKY,571,risk
-118.475,34.5579,29000,747-44AF,LOUISVILLE,KENTUCKY,585,risk
-117.773,34.4977,14575,767-3S2F,MEMPHIS,TENNESSEE,417,moderate
-118.808,34.8978,29825,MD-11F,LOUISVILLE,KENTUCKY,566,risk
-118.627,34.9686,29750,A300 F4-622R,LOUISVILLE,KENTUCKY,546,risk
-118.353,34.5669,7800,GV-SP (G550),WILMINGTON,DELAWARE,460,moderate
-117.868,34.6534,13750,A300 F4-622R,LOUISVILLE,KENTUCKY,460,moderate
-117.72,34.5831,37200,767-332,ATLANTA,GEORGIA,520,risk
-117.55,34.7359,32275,737-7H4,DALLAS,TEXAS,497,risk
-117.564,34.6427,37225,747-47UF,PURCHASE,NEW YORK,573,risk
-117.903,34.6695,30100,CL-600-2C10,ST GEORGE,UTAH,511,risk
-117.475,34.7694,35200,737-9,WILMINGTON,DELAWARE,460,risk
-117.978,34.6133,40350,737-7H4,DALLAS,TEXAS,525,highest risk
-117.653,34.3551,17725,767-300F,MEMPHIS,TENNESSEE,460,moderate
-118.391,34.4555,31625,737-7H4,DALLAS,TEXAS,518,risk
-118.526,34.6313,28575,737-900ER,SEATAC,WASHINGTON,488,moderate
-118.073,34.7291,40300,737-7H4,DALLAS,TEXAS,525,highest risk
-118.351,34.5116,17800,PC-12/47E,NORTH SALT LAKE,UTAH,308,safe
-118.18,34.7917,23625,ERJ 170-200 LL,ST GEORGE,UTAH,442,moderate
-119.111,35.0404,36225,737-7H4,DALLAS,TEXAS,497,risk
-118.059,34.6333,20425,757-24APF,LOUISVILLE,KENTUCKY,486,moderate
-117.98,34.4709,23200,400A,CLEVELAND,OHIO,384,moderate
-118.122,34.6729,22150,CL-600-2C10,ST GEORGE,UTAH,479,moderate
-118.586,34.4449,38400,737-9,SEATTLE,WASHINGTON,527,risk
-117.775,34.6144,23350,G-IV,FORT LAUDERDALE,FLORIDA,483,moderate
-117.818,34.6573,35850,CL-600-2B16,OKLAHOMA CITY,OKLAHOMA,520,risk
-117.832,34.4616,31300,A321-253NX,SALT LAKE CITY,UTAH,520,risk
-117.519,34.4685,29275,A320-232,BOSTON,MASSACHUSETTS,534,risk
-117.787,34.5653,34225,EMB-145XR,COLUMBUS,OHIO,516,risk
-118.487,34.6823,36325,737-900ER,SEATTLE,WASHINGTON,518,risk
-118.516,34.9451,26050,,,,543,risk
-117.492,34.2994,29425,A320-271N,WILMINGTON,DELAWARE,460,moderate
-117.674,34.3603,124750,757-33N,SALT LAKE CITY,UTAH,493,highest risk
-118.104,34.5735,22575,737-7BD,DALLAS,TEXAS,458,moderate
-117.857,34.6077,20400,ERJ 170-200 LR,ST GEORGE,UTAH,424,moderate
-118.059,34.6247,10350,208B,MEMPHIS,TENNESSEE,460,moderate
-118.227,34.7577,10350,208B,MEMPHIS,TENNESSEE,460,moderate
-118.13,34.6267,3950,B300,EL SEGUNDO,CALIFORNIA,460,moderate
-117.601,34.7077,19600,A320-251N,SALT LAKE CITY,UTAH,460,moderate
-118.572,34.526,35400,550,SALINAS,CALIFORNIA,460,risk
-118.478,34.8951,22850,PA46-500TP,NAPA,CALIFORNIA,281,moderate
-117.582,34.6836,31325,ERJ 170-200 LR,FORT WORTH,TEXAS,511,risk
-117.754,34.4904,15600,757-24APF,LOUISVILLE,KENTUCKY,410,moderate
-119.111,35.0404,38250,737-7H4,DALLAS,TEXAS,504,risk
-118.578,34.8623,35325,A320-214,SALT LAKE CITY,UTAH,460,risk
-118.189,34.6065,18950,737-7H4,DALLAS,TEXAS,430,moderate
-118.02,34.6239,3725,B300,EL SEGUNDO,CALIFORNIA,196,safe
-117.917,34.2203,35400,525B,SALINAS,CALIFORNIA,470,risk
-118.043,34.6447,10275,99,BOCA RATON,FLORIDA,460,moderate
-117.537,34.5972,32300,A321-271N,HONOLULU,HAWAII,534,risk
-118.609,34.8518,33300,737-8,SALT LAKE CITY,UTAH,511,risk
-118.489,34.43,31600,737-8H4,DALLAS,TEXAS,516,risk
-117.937,34.5951,37400,737-8,DALLAS,TEXAS,516,risk
